user_id,N_cards,N_notes,N_decks,N_presets,mem_bytes
60,21117,13282,3,2,265402368
5260,15224,15224,9,5,265254400
1895,15228,15228,4,1,265184768
9060,15730,15002,26,11,264932352
7685,16852,14065,433,12,264679936
792,19201,13846,14,3,264632064
9805,13966,13834,1322,1,264436224
9896,15224,15136,27,1,264366592
9192,19184,13783,26,9,264022784
5479,14900,14840,309,1,264001024
7666,15292,15078,17,12,263874816
2696,15989,14843,7,2,263535360
2828,16990,14395,81,1,263317760
2192,17771,14168,27,7,262891264
9678,22761,12527,8,1,262773760
7751,15082,15082,10,3,262773760
5060,18513,13745,149,1,262643200
4593,22615,12202,278,4,262634496
6315,14835,14835,240,1,262451712
4383,26542,11216,21,2,262351616
566,15149,14943,74,1,262338560
6226,13840,13708,1316,1,262138368
198,16477,14291,201,1,261816320
3289,22403,12494,56,7,261698816
5863,19568,13239,197,1,261463808
7927,15004,15004,4,3,261311488
7870,18202,13833,80,1,261237504
1297,15127,14920,33,1,261228800
9978,22428,12504,17,3,261207040
1721,20484,13161,3,2,261067776
1624,16471,14384,75,1,260811008
6151,16610,14371,50,1,260811008
2274,19712,12727,498,6,260710912
6052,14749,14740,207,1,260262656
5584,14535,14070,756,2,260153856
8818,15159,14250,463,1,260105984
1449,24394,11776,8,1,260075520
4077,14904,14904,29,1,259979776
1521,14893,14893,38,1,259944960
7370,22699,12297,6,1,259466240
1436,21193,12793,7,1,259405312
8359,14880,14880,17,1,259353088
3152,19087,13482,11,1,259305216
5376,16639,13889,317,1,259292160
3472,14705,14705,188,1,259283456
556,15947,14333,156,1,259274752
7267,14823,14823,64,3,259205120
627,14726,14726,155,3,259100672
5867,23709,11920,9,3,259017984
4824,15097,14408,296,1,258991872
2390,18204,13601,118,2,258891776
916,14845,14845,2,1,258482688
9726,16316,14027,240,3,258373888
1636,14720,14428,337,1,258326016
5931,15381,14032,459,1,258156288
4132,14882,14773,24,2,258099712
952,18530,13553,10,3,257816832
1817,16569,14205,9,3,257777664
3873,22295,12287,7,1,257594880
16,15389,13969,472,1,257594880
4111,16883,13758,235,1,257216256
8913,25910,11039,10,4,257124864
8513,13997,13996,765,1,256989952
1943,20299,12862,31,2,256846336
9495,18048,13630,14,2,256781056
1564,15119,14031,427,1,256445952
7422,14473,14160,487,1,256363264
8042,16521,14090,10,7,256136960
4912,18581,13348,55,2,256132608
9991,18557,13391,28,1,256106496
8205,20809,12486,131,4,255923712
3232,17134,13819,34,12,255749632
6118,22328,12078,43,1,255636480
8770,14655,14654,13,4,255392768
5810,14550,14550,112,1,255262208
5589,14662,13861,600,1,255249152
4907,14879,13554,766,1,255075072
1041,18695,13266,14,13,254988032
3323,17834,13556,10,4,254840064
8611,14595,14595,40,1,254792192
683,20699,12504,61,6,254487552
4034,17983,13453,28,1,254417920
6293,14605,14605,4,1,254339584
9269,14552,14552,54,1,254287360
1804,14600,14600,6,1,254287360
2594,23342,11679,2,1,254126336
1442,16175,14053,12,2,254117632
962,14504,14393,173,1,254074112
7890,16315,13812,151,1,253987072
9861,14954,14033,324,1,253960960
5835,15549,13738,396,1,253952256
57,14297,14240,326,1,253839104
424,14558,14558,12,3,253686784
9561,16817,13635,139,2,253665024
2360,14741,14130,272,1,253395200
1097,18735,13088,22,8,252912128
9366,14324,13839,563,5,252899072
9255,17795,13163,203,1,252859904
2662,18182,13210,66,2,252785920
7627,14318,14317,202,1,252777216
5736,16996,13669,10,1,252629248
7746,13234,12691,1677,3,252533504
3378,14043,14026,471,4,252503040
7766,18645,12772,261,2,252476928
3382,15881,13892,108,7,252472576
5345,14214,14157,329,1,252446464
3184,14311,14295,190,1,252250624
2769,15725,14024,26,3,252037376
6289,14599,14210,150,1,251697920
1557,19973,12560,39,1,251610880
7094,14437,14437,13,3,251597824
9756,19924,12611,5,3,251497728
8236,14667,14107,195,6,251497728
9551,18949,12619,214,2,250984192
6766,14823,14176,69,1,250818816
1831,21088,12134,28,2,250723072
4162,14364,14364,7,1,250196480
5392,22970,11487,7,3,250113792
6142,14142,14102,252,1,250074624
8045,13969,13472,755,1,249852672
6991,13936,13881,448,8,249796096
5664,14282,14282,62,1,249726464
8982,18927,12279,385,6,249478400
9025,15467,13838,83,1,249452288
7264,14859,14135,8,1,249378304
8917,19908,12408,39,2,249356544
5960,13931,13808,477,1,249234688
5141,14512,13487,569,1,249173760
2674,14293,14293,16,5,249169408
8157,25425,10565,25,1,249047552
5363,14213,14198,83,1,248695040
561,16013,13176,377,1,248303360
1910,20064,12030,210,1,248064000
3039,16497,13138,262,2,247924736
5401,14269,14213,12,1,247898624
5217,16653,13421,8,1,247863808
8118,20705,11960,81,13,247850752
6060,15859,13665,15,1,247715840
3892,20953,11954,23,2,247698432
6004,14220,14220,4,1,247637504
4578,13877,13872,333,1,247328512
6081,15616,13461,205,1,247302400
2118,16856,13113,149,1,247180544
5389,16277,13139,273,1,247158784
2072,20229,12066,83,3,247067392
457,14746,13177,616,1,246962944
9554,14167,14167,4,4,246754048
7706,15032,13869,6,1,246623488
2167,19743,12275,22,2,246606080
7881,14463,13537,387,2,246458112
8445,14109,14109,32,3,246218752
949,14536,13746,198,1,246201344
8350,13965,13938,189,1,246066432
7161,15605,13289,263,1,246018560
344,18695,12380,153,1,245683456
9725,15165,13680,58,2,245652992
7357,16026,13318,106,1,245496320
3423,16383,13290,35,2,245461504
7314,15211,13595,93,8,245431040
6366,21740,11494,16,9,245087232
7853,16356,13298,11,1,245017600
2000,15236,13493,143,1,244987136
1320,14041,14041,14,1,244695552
4978,15305,13544,69,1,244665088
9456,13826,13826,218,1,244504064
4145,15122,13293,293,1,244491008
8692,13894,13894,140,4,244369152
6071,14035,13368,500,1,244343040
8541,14018,14018,4,1,244121088
5193,17544,12343,357,1,243742464
1417,13926,13926,59,1,243476992
7686,18423,12484,13,4,243459584
1207,15268,13465,66,2,243433472
7099,14198,13814,65,2,243315968
8429,13758,13639,295,4,243146240
9737,14413,13755,46,1,243137536
6194,13974,13960,1,1,243120128
6347,17593,12727,12,6,243028736
6177,13951,13951,1,1,242902528
3644,22287,11152,12,4,242867712
5128,17121,12476,312,1,242854656
1733,11775,11579,2315,1,242745856
3722,15113,13401,101,1,242519552
3328,21306,10906,410,1,242275840
9163,15526,12997,285,1,242245376
3522,24120,10464,24,1,242032128
8287,15745,13251,27,1,242023424
1409,13857,13857,41,2,241975552
5967,19010,12107,59,4,241892864
5244,15898,11905,986,1,241810176
4413,14752,13584,5,4,241705728
9530,16343,12886,122,4,241553408
6497,20352,11694,13,3,241527296
2853,16683,12672,190,1,241383680
5120,16184,12723,268,1,241235712
4871,15712,13218,8,2,241131264
5999,13833,13833,11,4,241061632
8440,15636,13206,14,1,240735232
2448,19780,11779,26,1,240347904
3777,14861,13348,77,1,240313088
1844,16631,12702,111,1,240173824
5639,14609,13100,312,1,240069376
912,13326,12744,897,1,240021504
274,13179,12906,810,1,239982336
3206,13758,13758,22,1,239908352
367,16867,12732,11,3,239877888
4104,13794,13517,188,2,239821312
7919,15500,13095,74,5,239790848
3119,14414,13408,103,2,239616768
9038,15548,12988,125,2,239451392
4669,14031,13114,401,1,239286016
1755,13725,13725,19,1,239281664
8899,15818,12363,516,2,239272960
1076,13294,13294,443,1,239159808
29,16068,12810,103,7,239072768
8000,19683,11733,4,1,238942208
2588,12791,12790,926,1,238798592
5685,15354,13154,4,3,238681088
6918,18467,12100,11,1,238563584
7624,14761,13294,27,1,238302464
8482,13705,13658,10,1,238163200
1989,22010,10881,11,5,238119680
8023,14163,13506,5,2,238097920
9283,13759,13461,118,1,237706240
409,16763,12495,84,1,237575680
5944,14626,12959,269,1,237553920
8911,13537,13537,106,1,237523456
7333,21438,11018,6,4,237318912
9053,20430,11349,8,2,237262336
6632,14541,13174,105,5,237188352
1239,13158,13153,451,1,236866304
4817,13431,13390,201,5,236848896
7703,13433,13059,442,1,236679168
7713,20633,11200,32,4,236644352
7468,19141,11346,293,4,236600832
9387,13466,12340,964,4,236561664
2219,20827,11147,17,6,236561664
7383,13253,13139,407,1,236331008
9371,15062,12796,202,1,236156928
6408,14777,13064,52,1,235804416
3753,14101,13114,182,1,235778304
4542,16016,12488,170,1,235730432
3517,20803,11048,49,3,235682560
9382,15556,12846,3,1,235495424
2991,26738,9100,14,1,235443200
7550,13368,13190,277,2,235247360
8409,15389,12738,103,1,235099392
1663,15036,12939,31,4,234973184
6301,16182,12587,8,1,234925312
3293,20042,11267,27,1,234820864
8077,19467,11162,240,1,234655488
1959,13894,13294,12,4,234307328
1328,15336,12781,27,4,234146304
7928,12996,12743,641,2,234128896
8218,14628,12982,50,4,234089728
8371,13275,13275,141,4,233611008
7014,13436,12860,413,2,233602304
9758,17282,12054,52,3,233545728
4391,21581,10674,4,4,233415168
3314,20878,10908,4,3,233397760
4393,13362,13362,44,1,233397760
7201,15994,12511,20,4,233362944
779,14079,13016,116,1,233254144
3878,18674,11525,80,1,233158400
5186,13099,13099,293,1,233154048
2446,20451,11021,5,2,233019136
8090,16199,12359,62,2,232975616
8468,13147,13147,230,2,232905984
8728,19056,11461,6,4,232736256
7559,13227,13053,270,1,232710144
9055,13309,13090,217,1,232627456
1874,20655,10897,19,4,232557824
1980,12747,12747,609,2,232540416
1561,15994,12439,14,1,232279296
5941,13778,13172,15,3,232248832
302,13904,12755,293,1,232166144
4548,14915,12382,318,3,232157440
7155,13208,13208,124,4,232148736
4980,21170,10694,17,4,232113920
697,21239,10638,28,3,231861504
4834,13074,13057,254,1,231817984
6843,17496,11895,19,1,231800576
4234,15247,12654,10,2,231778816
1243,12978,12906,388,1,231761408
2270,15910,12104,252,1,231683072
3429,12671,12666,610,20,231404544
1309,13219,13219,57,6,231200000
7177,13261,13192,63,10,231186944
2026,15258,11991,465,7,231156480
392,13268,13268,2,1,231030272
81,13044,12990,261,1,230934528
2987,14615,12752,42,1,230851840
5161,13222,13222,37,1,230838784
7233,18774,11375,34,1,230834432
538,14482,12801,36,2,230821376
1213,15787,12386,9,3,230625536
9123,13209,13209,31,8,230599424
73,17089,11321,472,1,230420992
5418,16359,12053,104,1,230394880
6675,14438,12605,164,1,230286080
9541,13539,12994,81,1,230007552
3086,16630,12049,16,2,230003200
3132,13345,12957,149,1,229863936
1461,15802,12294,26,1,229759488
1877,15708,12128,172,2,229737728
3277,17594,11707,14,4,229724672
1742,14583,12622,68,1,229467904
8288,15017,12437,87,1,229272064
4862,13759,12828,104,1,229198080
480,20587,10609,60,1,229176320
8417,15546,12091,201,1,229041408
7085,15004,11967,427,2,229010944
4692,14920,12437,91,1,228919552
9920,13240,12931,140,1,228910848
815,13896,12627,203,1,228893440
4194,13707,12917,14,5,228619264
6546,13511,12992,7,1,228571392
6067,14541,12389,197,2,228501760
8214,19711,10917,7,2,228475648
2629,22114,10063,36,5,228327680
8603,13108,13108,4,3,228305920
7440,14136,12691,59,1,228266752
164,19219,11049,8,6,228127488
5513,13140,13077,6,6,228114432
1447,13853,12618,161,1,227857664
9997,19091,11067,10,1,227774976
4219,13069,13069,9,1,227687936
4285,13254,12766,189,1,227670528
5270,18632,11063,111,2,227496448
2577,14880,12328,93,4,227396352
5718,13015,13013,47,1,227383296
6372,15964,11482,449,2,227239680
9765,15277,12292,8,1,227135232
2711,12781,12728,285,1,226787072
7829,19518,10835,19,1,226760960
1183,13022,13010,5,1,226643456
594,13006,13006,10,1,226608640
8736,19288,10888,4,1,226190848
760,14700,12244,126,2,226064640
5593,18927,10971,16,1,225912320
9609,12924,12924,48,1,225842688
6274,15422,12144,5,3,225807872
6473,15145,12116,82,1,225551104
8058,15303,11977,145,1,225520640
8780,15656,11337,533,2,225468416
1830,17696,11320,30,7,225433600
568,19399,10720,49,1,225263872
5998,14749,12186,107,1,225176832
8321,14322,12288,137,1,225172480
4886,12550,12490,418,1,224989696
1223,19612,10655,16,6,224833024
741,16365,11737,18,1,224798208
2355,20017,10514,21,2,224789504
8099,13059,12411,337,1,224763392
4986,13501,12644,49,2,224728576
1182,16889,11457,87,6,224689408
2005,13228,12601,144,1,224619776
2152,17064,11480,23,3,224598016
6907,12801,12571,264,1,224458752
2901,16865,11504,45,4,224441344
3431,19676,10555,49,1,224315136
8391,12831,12597,224,6,224297728
3279,12651,12357,450,1,224249856
1162,12774,12774,103,1,224188928
7926,18402,10902,95,1,224101888
1226,12846,12846,2,2,223697152
8476,12839,12839,8,1,223666688
3786,16500,11589,16,1,223418624
1618,12809,12807,24,2,223409920
1046,15871,11515,222,1,223301120
2130,17746,10847,249,1,223209728
2685,21889,9739,35,5,223100928
9509,12191,12182,630,1,223096576
4838,12757,12757,51,1,222987776
9467,13476,11970,460,1,222961664
240,14559,12190,16,1,222818048
5509,12831,12618,122,1,222731008
9995,15902,11519,175,2,222683136
4044,12671,12671,119,1,222674432
8945,23835,9055,38,3,222665728
7760,15640,11438,298,3,222639616
8702,15118,11992,8,5,222578688
4449,12359,12359,424,3,222578688
7226,12188,12175,605,1,222556928
2312,15940,11726,2,1,222526464
4931,19285,10602,3,1,222426368
6454,17373,11224,8,5,222365440
3029,12574,12410,314,3,222265344
4461,12411,12357,392,2,222208768
8020,15477,11842,10,1,222165248
9590,14207,12118,112,10,222134784
7857,12632,12611,139,4,222108672
549,14339,12135,55,22,222095616
3435,13172,12432,138,1,222065152
6503,16645,11426,15,1,221904128
4143,14367,11752,330,1,221730048
1936,18349,10817,33,1,221682176
9639,12399,12399,327,1,221560320
2452,14037,11635,488,1,221516800
268,15613,11631,81,1,221238272
8128,14346,12146,6,6,221207808
9733,12779,12599,51,3,221046784
1737,12849,12574,37,1,220755200
9196,12636,12636,26,3,220472320
817,20374,10064,12,1,220298240
6949,13076,12369,95,1,220076288
6748,12824,12315,188,1,219893504
6213,12602,12602,4,5,219523584
452,12734,12527,26,1,219449600
1431,15043,11591,137,7,219288576
5542,11259,10913,1592,3,219245056
4444,13519,12116,113,1,219014400
4024,13139,12365,14,3,218914304
4250,13557,12078,120,2,218818560
6513,11869,11869,686,1,218583552
398,12659,12489,23,1,218574848
1364,12986,12043,273,1,218526976
1987,19791,10069,39,3,218322432
519,12953,12189,156,2,218265856
4864,15651,11470,21,1,218257152
7203,13937,12006,33,1,218004736
5467,18067,10642,15,1,217856768
4387,16049,11057,198,4,217717504
4341,14017,11918,61,1,217691392
3245,15470,11349,119,2,217608704
6587,19456,10172,4,1,217573888
9414,17565,10781,15,5,217539072
2186,18536,10444,14,3,217321472
458,15626,11389,29,2,217243136
6506,13948,11823,122,1,217212672
8664,12354,12347,123,1,217134336
6636,24927,8309,2,2,217038592
3470,13241,12190,11,1,216995072
7000,12228,12225,235,1,216942848
1626,12185,12185,269,1,216825344
5755,16200,11200,3,2,216820992
3158,12351,12351,96,3,216729600
4148,15905,11288,3,2,216686080
9711,12707,12307,39,1,216686080
3663,12576,12070,246,1,216625152
8299,16651,10977,11,3,216024576
1489,14841,11563,22,1,215963648
1551,19055,9777,293,1,215702528
7768,22509,8991,13,9,215702528
4882,12151,11999,352,1,215693824
8660,12590,12296,10,1,215528448
5640,11419,11419,953,2,215410944
387,13740,11802,85,1,215389184
4494,16727,10888,16,3,215280384
9185,14609,11472,103,1,215175936
1876,13206,11979,64,1,215010560
8009,12279,12279,66,7,215006208
2529,15248,11320,46,2,214993152
3952,19045,10100,5,1,214862592
3130,12816,12023,118,1,214827776
4228,15557,11248,2,2,214631936
4781,12281,12281,42,4,214584064
4087,19566,9892,9,4,214523136
3210,13871,11724,46,14,214431744
636,12780,11993,120,1,214314240
738,12233,12193,103,2,214262016
3761,12466,12215,27,1,214227200
3736,19968,9741,5,3,214218496
1741,15200,10998,249,2,214114048
6354,11900,11898,392,1,213979136
6216,13369,11650,199,3,213800704
7694,19325,9921,3,4,213748480
7717,14165,11620,19,1,213713664
776,18515,10030,118,4,213648384
3803,12651,12118,8,5,213487360
1668,12465,12150,26,1,213356800
8676,12712,12008,62,8,213295872
7183,12387,12142,22,1,212843264
9582,16201,10711,132,1,212673536
6100,17023,10587,19,1,212664832
8121,12116,11607,480,1,212651776
7777,15390,10857,208,2,212386304
2387,12116,12116,81,1,212351488
4833,14204,11518,6,1,212325376
6012,13842,11564,58,1,212255744
8638,11924,11921,269,1,212242688
3500,14441,11281,110,8,212164352
6108,13593,11614,75,2,212133888
8075,14434,10951,360,1,212086016
5180,12170,12170,1,1,211898880
4101,12655,11846,117,1,211798784
6430,15788,10878,56,3,211759616
3993,12536,11920,88,1,211742208
2513,18877,9850,26,3,211259136
9770,12066,12062,67,2,211198208
2536,17681,10187,61,3,211063296
4485,11994,11994,125,5,211045888
835,24608,7923,24,2,210993664
5976,14466,11208,90,2,210893568
9468,12082,12082,26,1,210802176
9157,12103,12048,46,1,210797824
9625,12099,12099,8,1,210784768
1483,11591,11591,405,131,210549760
2253,12878,11784,19,1,210253824
1897,11927,11927,107,47,210114560
8244,14222,11282,46,1,210018816
2078,13384,11528,57,8,209866496
4503,14002,11370,12,1,209618432
9755,16279,10528,70,1,209544448
5375,12485,11682,152,1,209527040
4199,18041,10024,2,1,209448704
5812,14333,11213,15,13,209218048
6107,11629,11607,397,2,209100544
61,18410,9850,16,1,209026560
6455,16080,10127,385,3,208952576
5525,16068,10635,8,1,208943872
5641,12014,11985,6,3,208917760
972,11988,11988,1,1,208730624
3934,18541,9780,13,2,208643584
3901,12778,10743,725,1,208517376
4400,11872,11872,103,1,208486912
6219,12511,11764,14,2,208321536
1651,15919,10630,13,1,208317184
36,11748,11748,216,1,208295424
1786,11848,11848,115,1,208278016
6399,13493,11137,235,1,208243200
5980,12799,11608,51,2,208182272
4979,15670,10485,175,2,208173568
8495,11703,11522,346,54,208103936
9961,13475,11425,14,1,208077824
5121,13218,11389,104,1,208056064
1872,16020,10575,7,1,207934208
4300,12695,11600,65,1,207855872
1313,17458,9974,83,1,207668736
2031,15182,10613,172,1,207655680
4113,12055,11489,294,1,207607808
3041,18012,9861,25,1,207594752
1839,14975,10883,14,1,207529472
8272,12426,11620,94,1,207451136
6662,13119,11477,26,1,207416320
1926,10911,10911,1001,1,207390208
5719,11795,11740,152,1,207281408
9987,15126,10772,41,2,207220480
4262,12661,11008,478,1,207168256
6839,11620,11557,322,3,207116032
3950,11760,11551,288,1,207028992
4946,12459,11068,455,1,206672128
4048,15881,10222,233,2,206667776
721,11992,11672,115,1,206606848
3047,12874,11414,78,1,206432768
3201,13068,10932,384,1,206310912
2191,11839,11839,3,1,206171648
5440,13589,11144,86,1,206158592
2123,14429,10807,128,1,206145536
8737,13553,11256,6,1,206071552
9688,13183,11268,86,2,206023680
4644,12049,11332,322,1,206019328
5362,12122,11650,63,1,205980160
2066,12122,11650,63,1,205980160
7219,14059,10727,269,1,205945344
8232,16034,10397,10,6,205788672
9496,24809,7461,19,1,205736448
7914,11777,11777,36,4,205705984
905,17290,9950,9,2,205349120
6295,12744,11465,8,1,205314304
3234,12000,11374,258,1,205240320
4397,18850,9425,1,1,205131520
3603,12765,11440,5,2,205040128
2097,18243,9579,29,1,204987904
4664,15323,10293,222,2,204974848
8592,12611,11227,192,1,204831232
1023,11779,11705,21,4,204513536
